"dwc.preparations","freq"
"Fluid - 13; Dry skeleton - 1; C&S skeleton - 1; Viscera - 1",1
"Fluid - 13; Fluid - 5",1
"Fluid - 13; Scale - 1",1
"Fluid - 13; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 1302",1
"Fluid - 1304",1
"Fluid - 1305",1
"Fluid - 1310",1
"Fluid - 132; C&S skeleton - 2",1
"Fluid - 132; Fluid - 1897; Fluid - 147",1
"Fluid - 1321",1
"Fluid - 1324",1
"Fluid - 133; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 133; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 1335",1
"Fluid - 1345",1
"Fluid - 135; C&S skeleton - 2",1
"Fluid - 136; Tissue - 1; Tissue - 1",1
"Fluid - 1376",1
"Fluid - 138; Tissue - 1; Tissue - 1",1
"Fluid - 1381",1
"Fluid - 1395",1
"Fluid - 14; Dry skeleton - 1",1
"Fluid - 14; Dry skeleton - 1; Dry skeleton - 1",1
"Fluid - 14; Tissue - 1",1
"Fluid - 14; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 14; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 14; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 140; Dry skeleton - 1; C&S skeleton - 3",1
"Fluid - 140; Scale - 1",1
"Fluid - 1401",1
"Fluid - 1403",1
"Fluid - 1419",1
"Fluid - 142; Dry skeleton - 1; C&S skeleton - 4",1
"Fluid - 1422",1
"Fluid - 143; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 143; Dry skeleton - 1; C&S skeleton - 2",1
"Fluid - 1433",1
"Fluid - 1452",1
"Fluid - 146; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 147; C&S skeleton - 2; C&S skeleton - 1",1
"Fluid - 1477",1
"Fluid - 148; C&S skeleton - 2",1
"Fluid - 1483; C&S skeleton - 2; Dry skeleton - 1",1
"Fluid - 15; C&S skeleton - 1; Dry skeleton - 1",1
"Fluid - 15; C&S skeleton - 5",1
"Fluid - 15; Dry skeleton - 1",1
"Fluid - 15; Fluid - 2; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 15; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 15; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 15; Viscera - 13",1
"Fluid - 150; Fluid - 129",1
"Fluid - 1500",1
"Fluid - 1503",1
"Fluid - 1505",1
"Fluid - 1522",1
"Fluid - 1548",1
"Fluid - 155; C&S skeleton - 2",1
"Fluid - 155; C&S skeleton - 4; Dry skeleton - 1",1
"Fluid - 155; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 1555",1
"Fluid - 156; C&S skeleton - 3",1
"Fluid - 1560",1
"Fluid - 158; C&S skeleton - 2",1
"Fluid - 1586",1
"Fluid - 16; C&S skeleton - 3",1
"Fluid - 16; Dry skeleton - 1",1
"Fluid - 16; Scale - 1",1
"Fluid - 16; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 16; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 1614",1
"Fluid - 1624",1
"Fluid - 1638",1
"Fluid - 164; C&S skeleton - 2",1
"Fluid - 1647",1
"Fluid - 1653",1
"Fluid - 1668",1
"Fluid - 167; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 167; C&S skeleton - 3",1
"Fluid - 169; Dry skeleton - 1; Dry skeleton - 1",1
"Fluid - 1697",1
"Fluid - 17; C&S skeleton - 1",1
"Fluid - 17; C&S skeleton - 20",1
"Fluid - 17; C&S skeleton - 4",1
"Fluid - 17; Dry skeleton - 1",1
"Fluid - 17; Pharyngeal jaw - 1",1
"Fluid - 17; Tissue - 1",1
"Fluid - 17; Tissue - 1; Tissue - 1",1
"Fluid - 170; C&S skeleton - 1",1
"Fluid - 171; C&S skeleton - 4",1
"Fluid - 172; C&S skeleton - 2",1
"Fluid - 1783",1
"Fluid - 179; Tissue - 1; Tissue - 1",1
"Fluid - 1795",1
"Fluid - 1798",1
"Fluid - 18; C&S skeleton - 1",1
"Fluid - 18; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 18; C&S skeleton - 1; Dry skeleton - 1",1
"Fluid - 18; C&S skeleton - 3",1
"Fluid - 18; C&S skeleton - 4",1
"Fluid - 18; Dry skeleton - 1",1
"Fluid - 18; Viscera - 18",1
"Fluid - 1830",1
"Fluid - 1880",1
"Fluid - 1886",1
"Fluid - 19; C&S skeleton - 2",1
"Fluid - 19; C&S skeleton - 4",1
"Fluid - 19; Fluid - 3; Tissue - 1",1
"Fluid - 19; Scale - 1",1
"Fluid - 198; C&S skeleton - 1",1
"Fluid - 1991",1
"Fluid - 2; C&S skeleton - 6",1
"Fluid - 2; Fluid - 2; Dry skeleton - 1; Dry skeleton - 1; Fluid - 1",1
"Fluid - 2; Fluid - 3; Tissue - 1; Tissue - 1",1
"Fluid - 2; Tissue - 1; Tissue - 1; Fluid - 1",1
"Fluid - 2; Tissue - 1; Tissue - 1; Fluid - 1; Tissue - 1",1
"Fluid - 2; Tissue - 1; Tissue - 2; Tissue - 1",1
"Fluid - 2; Viscera - 1",1
"Fluid - 2; Viscera - 1; Dry skeleton - 1",1
"Fluid - 20; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 20; C&S skeleton - 1; Dry skeleton - 1; Viscera - 2",1
"Fluid - 20; Fluid - 17",1
"Fluid - 20; Fluid - 35; Fluid - 29; Fluid - 25; Fluid - 20; Fluid - 25",1
"Fluid - 20; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 20; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 20; Tissue - 10; Fluid - 16",1
"Fluid - 2000",1
"Fluid - 2006",1
"Fluid - 2009",1
"Fluid - 201; Fluid - 290",1
"Fluid - 2016",1
"Fluid - 202; C&S skeleton - 3",1
"Fluid - 2044; Fluid - 144",1
"Fluid - 2066",1
"Fluid - 21; Dry skeleton - 1",1
"Fluid - 21; Dry skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; Dry skeleton - 1; C&S skeleton - 1; Dry skeleton - 1; Viscera - 3",1
"Fluid - 21; Fluid - 13",1
"Fluid - 21; Fluid - 27",1
"Fluid - 213; C&S skeleton - 1",1
"Fluid - 22; C&S skeleton - 2",1
"Fluid - 22; C&S skeleton - 4",1
"Fluid - 22; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",1
"Fluid - 22; Scale - 1",1
"Fluid - 22; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 220; C&S skeleton - 3",1
"Fluid - 2210",1
"Fluid - 222; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 225; C&S skeleton - 3",1
"Fluid - 2258",1
"Fluid - 226; C&S skeleton - 3",1
"Fluid - 226; Tissue - 1",1
"Fluid - 2263",1
"Fluid - 23; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 23; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 23; Fluid - 1",1
"Fluid - 23; Pharyngeal jaw - 1; Viscera - 5; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",1
"Fluid - 2328",1
"Fluid - 2329; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 235",1
"Fluid - 236; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 2364",1
"Fluid - 237; C&S skeleton - 2",1
"Fluid - 24; C&S skeleton - 16",1
"Fluid - 24; Tissue - 1; Tissue - 1",1
"Fluid - 24; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 2400",1
"Fluid - 244; Tissue - 1",1
"Fluid - 2452",1
"Fluid - 2489",1
"Fluid - 25; C&S skeleton - 1",1
"Fluid - 25; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 25; C&S skeleton - 1; Dry skeleton - 1",1
"Fluid - 25; Dry skeleton - 1; C&S skeleton - 1",1
"Fluid - 25; Scale - 1",1
"Fluid - 252; Fluid - 247",1
"Fluid - 253",1
"Fluid - 26; C&S skeleton - 1",1
"Fluid - 26; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 26; Dry skeleton - 1",1
"Fluid - 26; Tissue - 1; Tissue - 1",1
"Fluid - 260; Fluid - 266",1
"Fluid - 261",1
"Fluid - 267; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 27; C&S skeleton - 2",1
"Fluid - 27; Tissue - 1; Tissue - 1",1
"Fluid - 27; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 27; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 272; C&S skeleton - 3",1
"Fluid - 278; Fluid - 219",1
"Fluid - 28; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 28; C&S skeleton - 1; C&S skeleton - 2",1
"Fluid - 28; C&S skeleton - 2",1
"Fluid - 28; Dry skeleton - 1",1
"Fluid - 280; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 2880; Fluid - 3710; Fluid - 3630",1
"Fluid - 29; C&S skeleton - 2",1
"Fluid - 29; Dry skeleton - 1",1
"Fluid - 29; Dry skeleton - 1; C&S skeleton - 1",1
"Fluid - 29; Tissue - 1; Tissue - 1",1
"Fluid - 29; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 292",1
"Fluid - 292; C&S skeleton - 4",1
"Fluid - 294; C&S skeleton - 4",1
"Fluid - 2955; C&S skeleton - 3",1
"Fluid - 297",1
"Fluid - 3; Dry skeleton - 1; Fluid - 5",1
"Fluid - 3; Dry skeleton - 1; Viscera - 1",1
"Fluid - 3; Fluid - 1",1
"Fluid - 3; Fluid - 17",1
"Fluid - 3; Fluid - 2",1
"Fluid - 3; Fluid - 3",1
"Fluid - 3; Fluid - 4",1
"Fluid - 3; Tissue - 1; Fluid - 1",1
"Fluid - 3; Tissue - 1; Tissue - 1; Fluid - 2",1
"Fluid - 3; Viscera - 1",1
"Fluid - 3; Viscera - 1; C&S skeleton - 1",1
"Fluid - 30; Dry skeleton - 1",1
"Fluid - 31; C&S skeleton - 3",1
"Fluid - 31; Dry skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; Viscera - 2",1
"Fluid - 31; Dry skeleton - 1; Dry skeleton - 1",1
"Fluid - 310; C&S skeleton - 3",1
"Fluid - 311; C&S skeleton - 2",1
"Fluid - 314",1
"Fluid - 315",1
"Fluid - 3155",1
"Fluid - 318; Fluid - 225",1
"Fluid - 319",1
"Fluid - 32; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 32; C&S skeleton - 3",1
"Fluid - 32; Dry skeleton - 1",1
"Fluid - 32; Tissue - 1",1
"Fluid - 321",1
"Fluid - 323",1
"Fluid - 328",1
"Fluid - 329",1
"Fluid - 329; C&S skeleton - 3",1
"Fluid - 33; C&S skeleton - 1",1
"Fluid - 33; C&S skeleton - 2",1
"Fluid - 330",1
"Fluid - 330; C&S skeleton - 2",1
"Fluid - 337; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 338",1
"Fluid - 34; C&S skeleton - 1",1
"Fluid - 34; C&S skeleton - 2; Dry skeleton - 1",1
"Fluid - 34; C&S skeleton - 3",1
"Fluid - 34; Dry skeleton - 1; C&S skeleton - 1; Scale - 1; C&S skeleton - 1; C&S skeleton - 1; Dry skeleton - 1; Viscera - 3",1
"Fluid - 34; Scale - 1",1
"Fluid - 34; Tissue - 1",1
"Fluid - 3450",1
"Fluid - 349",1
"Fluid - 35; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 35; C&S skeleton - 3",1
"Fluid - 35; Fluid - 22",1
"Fluid - 3549",1
"Fluid - 358",1
"Fluid - 36; C&S skeleton - 2",1
"Fluid - 36; C&S skeleton - 3",1
"Fluid - 36; Dry skeleton - 1; Dry skeleton - 1",1
"Fluid - 36; Fluid - 39",1
"Fluid - 36; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 361",1
"Fluid - 362",1
"Fluid - 369",1
"Fluid - 37; C&S skeleton - 1",1
"Fluid - 372",1
"Fluid - 373",1
"Fluid - 377",1
"Fluid - 38; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 38; Tissue - 1",1
"Fluid - 381",1
"Fluid - 382",1
"Fluid - 385; C&S skeleton - 1",1
"Fluid - 385; Tissue - 1",1
"Fluid - 388",1
"Fluid - 39; C&S skeleton - 3",1
"Fluid - 39; Dry skeleton - 1; C&S skeleton - 2",1
"Fluid - 3917",1
"Fluid - 392",1
"Fluid - 397",1
"Fluid - 4; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 4; C&S skeleton - 2; Viscera - 1",1
"Fluid - 4; Fluid - 14",1
"Fluid - 4; Scale - 1",1
"Fluid - 40; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pha",1
"Fluid - 40; Tissue - 1",1
"Fluid - 401; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 404; C&S skeleton - 2",1
"Fluid - 405",1
"Fluid - 407",1
"Fluid - 41; Dry skeleton - 1; C&S skeleton - 2",1
"Fluid - 41; Scale - 1",1
"Fluid - 41; Tissue - 1",1
"Fluid - 410",1
"Fluid - 412",1
"Fluid - 418",1
"Fluid - 42; C&S skeleton - 1",1
"Fluid - 42; C&S skeleton - 2",1
"Fluid - 420",1
"Fluid - 422",1
"Fluid - 423",1
"Fluid - 424",1
"Fluid - 426",1
"Fluid - 427",1
"Fluid - 429",1
"Fluid - 43; C&S skeleton - 3",1
"Fluid - 43; Dry skeleton - 1",1
"Fluid - 434",1
"Fluid - 435",1
"Fluid - 44; C&S skeleton - 2",1
"Fluid - 44; C&S skeleton - 3",1
"Fluid - 440",1
"Fluid - 442",1
"Fluid - 443",1
"Fluid - 446",1
"Fluid - 449",1
"Fluid - 45; C&S skeleton - 1",1
"Fluid - 45; Tissue - 1; Tissue - 1",1
"Fluid - 4550",1
"Fluid - 459",1
"Fluid - 46; C&S skeleton - 1",1
"Fluid - 46; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tis",1
"Fluid - 461",1
"Fluid - 465",1
"Fluid - 469",1
"Fluid - 47; C&S skeleton - 3",1
"Fluid - 47; C&S skeleton - 4",1
"Fluid - 47; Scale - 1",1
"Fluid - 470",1
"Fluid - 474",1
"Fluid - 474; Dry skeleton - 1; C&S skeleton - 1; Dry skeleton - 1",1
"Fluid - 476",1
"Fluid - 48; Scale - 1",1
"Fluid - 480",1
"Fluid - 481; C&S skeleton - 4",1
"Fluid - 482",1
"Fluid - 484",1
"Fluid - 486",1
"Fluid - 486; C&S skeleton - 2",1
"Fluid - 489",1
"Fluid - 49; C&S skeleton - 1",1
"Fluid - 49; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 491",1
"Fluid - 494",1
"Fluid - 496",1
"Fluid - 497",1
"Fluid - 499",1
"Fluid - 5; C&S skeleton - 3",1
"Fluid - 5; Dry skeleton - 1; C&S skeleton - 1",1
"Fluid - 5; Dry skeleton - 1; Viscera - 2",1
"Fluid - 5; Fluid - 2; Tissue - 1",1
"Fluid - 5; Tissue - 1; Fluid - 1",1
"Fluid - 5; Viscera - 1; Viscera - 1",1
"Fluid - 50; C&S skeleton - 1; Scale - 0",1
"Fluid - 50; Scale - 1",1
"Fluid - 502",1
"Fluid - 504",1
"Fluid - 51; Scale - 1",1
"Fluid - 51; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 510",1
"Fluid - 514",1
"Fluid - 517",1
"Fluid - 52; C&S skeleton - 1",1
"Fluid - 52; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 520",1
"Fluid - 522",1
"Fluid - 529",1
"Fluid - 53; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 53; C&S skeleton - 3",1
"Fluid - 53; Tissue - 1",1
"Fluid - 531",1
"Fluid - 532",1
"Fluid - 537",1
"Fluid - 538",1
"Fluid - 539",1
"Fluid - 54; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 54; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 544",1
"Fluid - 547",1
"Fluid - 548",1
"Fluid - 551",1
"Fluid - 553",1
"Fluid - 554",1
"Fluid - 56; Dry skeleton - 1",1
"Fluid - 56; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 566",1
"Fluid - 567",1
"Fluid - 57; C&S skeleton - 1",1
"Fluid - 57; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 57; C&S skeleton - 2",1
"Fluid - 57; C&S skeleton - 3",1
"Fluid - 57; Tissue - 1",1
"Fluid - 573; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; Viscera - 1; Viscera - 1;",1
"Fluid - 575",1
"Fluid - 58; C&S skeleton - 2",1
"Fluid - 58; Dry skeleton - 1",1
"Fluid - 582",1
"Fluid - 588",1
"Fluid - 59; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 59; Dry skeleton - 1",1
"Fluid - 59; Scale - 1",1
"Fluid - 59; Tissue - 1",1
"Fluid - 593",1
"Fluid - 594",1
"Fluid - 598",1
"Fluid - 599",1
"Fluid - 6; C&S skeleton - 2",1
"Fluid - 6; Dry skeleton - 1",1
"Fluid - 6; Dry skeleton - 1; Dry skeleton - 1",1
"Fluid - 6; Fluid - 11",1
"Fluid - 6; Fluid - 2",1
"Fluid - 6; Scale - 1",1
"Fluid - 6; Scale - 1; C&S skeleton - 4; C&S skeleton - 1",1
"Fluid - 6; Tissue - 1; Tissue - 1; Tissue - 1; Fluid - 10; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 6; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 6; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 600",1
"Fluid - 61; C&S skeleton - 1",1
"Fluid - 610",1
"Fluid - 612",1
"Fluid - 613",1
"Fluid - 617",1
"Fluid - 618",1
"Fluid - 619",1
"Fluid - 62; C&S skeleton - 1",1
"Fluid - 62; C&S skeleton - 3",1
"Fluid - 62; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 620",1
"Fluid - 621",1
"Fluid - 622",1
"Fluid - 624",1
"Fluid - 626",1
"Fluid - 627",1
"Fluid - 63; C&S skeleton - 3",1
"Fluid - 632",1
"Fluid - 64; C&S skeleton - 3",1
"Fluid - 64; C&S skeleton - 3; Dry skeleton - 1",1
"Fluid - 64; Dry skeleton - 1",1
"Fluid - 64; Scale - 1",1
"Fluid - 64; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 641",1
"Fluid - 642",1
"Fluid - 644",1
"Fluid - 645",1
"Fluid - 646",1
"Fluid - 648",1
"Fluid - 65; C&S skeleton - 1",1
"Fluid - 65; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 65; Fluid - 2",1
"Fluid - 650",1
"Fluid - 653",1
"Fluid - 655",1
"Fluid - 66; C&S skeleton - 1",1
"Fluid - 66; Dry skeleton - 1",1
"Fluid - 66; Tissue - 1; Tissue - 1",1
"Fluid - 660",1
"Fluid - 670",1
"Fluid - 673",1
"Fluid - 674",1
"Fluid - 675",1
"Fluid - 678",1
"Fluid - 68; C&S skeleton - 1; Dry skeleton - 1; Viscera - 0",1
"Fluid - 68; C&S skeleton - 2",1
"Fluid - 681",1
"Fluid - 684",1
"Fluid - 685",1
"Fluid - 687",1
"Fluid - 687; C&S skeleton - 3",1
"Fluid - 688",1
"Fluid - 69; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 69; Scale - 1",1
"Fluid - 694",1
"Fluid - 695",1
"Fluid - 699",1
"Fluid - 7; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 7; C&S skeleton - 3",1
"Fluid - 7; Dry skeleton - 1; C&S skeleton - 1",1
"Fluid - 7; Dry skeleton - 1; Fluid - 2",1
"Fluid - 7; Fluid - 10",1
"Fluid - 7; Scale - 0",1
"Fluid - 7; Scale - 0; C&S skeleton - 1",1
"Fluid - 7; Scale - 1; C&S skeleton - 1",1
"Fluid - 7; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 7; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 7; Viscera - 7",1
"Fluid - 70; C&S skeleton - 3",1
"Fluid - 70; Dry skeleton - 1",1
"Fluid - 701",1
"Fluid - 702; C&S skeleton - 2",1
"Fluid - 704",1
"Fluid - 705",1
"Fluid - 71; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 712",1
"Fluid - 715",1
"Fluid - 7170",1
"Fluid - 72; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 722",1
"Fluid - 723",1
"Fluid - 725",1
"Fluid - 727",1
"Fluid - 73; C&S skeleton - 2",1
"Fluid - 73; Tissue - 1",1
"Fluid - 734",1
"Fluid - 735",1
"Fluid - 736",1
"Fluid - 737",1
"Fluid - 74; C&S skeleton - 3",1
"Fluid - 74; Tissue - 1",1
"Fluid - 74; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 740",1
"Fluid - 748",1
"Fluid - 755",1
"Fluid - 76; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 76; Tissue - 1",1
"Fluid - 761",1
"Fluid - 7640; Fluid - 4400",1
"Fluid - 765; Fluid - 903",1
"Fluid - 766",1
"Fluid - 767",1
"Fluid - 768",1
"Fluid - 768; Tissue - 1; Tissue - 1",1
"Fluid - 77; Tissue - 1; Tissue - 1",1
"Fluid - 777; C&S skeleton - 2",1
"Fluid - 779",1
"Fluid - 78; C&S skeleton - 2",1
"Fluid - 78; C&S skeleton - 4",1
"Fluid - 78; Fluid - 30",1
"Fluid - 786",1
"Fluid - 8; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 8; C&S skeleton - 1; Dry skeleton - 1",1
"Fluid - 8; Dry skeleton - 1",1
"Fluid - 8; Fluid - 2",1
"Fluid - 8; Fluid - 2; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 8; Tissue - 1; Tissue - 1",1
"Fluid - 8; Tissue - 3",1
"Fluid - 8; Viscera - 1; Dry skeleton - 1",1
"Fluid - 80; C&S skeleton - 1",1
"Fluid - 800",1
"Fluid - 806",1
"Fluid - 809",1
"Fluid - 813",1
"Fluid - 816",1
"Fluid - 818",1
"Fluid - 82; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 82; C&S skeleton - 4",1
"Fluid - 82; Dry skeleton - 1",1
"Fluid - 824",1
"Fluid - 826",1
"Fluid - 83; C&S skeleton - 1; Scale - 1",1
"Fluid - 84; Tissue - 1",1
"Fluid - 84; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 845",1
"Fluid - 848",1
"Fluid - 85; C&S skeleton - 1",1
"Fluid - 85; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 85; Tissue - 1; Tissue - 1",1
"Fluid - 851",1
"Fluid - 852",1
"Fluid - 853",1
"Fluid - 854",1
"Fluid - 856",1
"Fluid - 859",1
"Fluid - 860",1
"Fluid - 863",1
"Fluid - 864",1
"Fluid - 865",1
"Fluid - 87; C&S skeleton - 2",1
"Fluid - 87; Dry skeleton - 1; C&S skeleton - 2",1
"Fluid - 873",1
"Fluid - 875",1
"Fluid - 876",1
"Fluid - 878",1
"Fluid - 88; C&S skeleton - 3; C&S skeleton - 1",1
"Fluid - 89; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Fluid - 893",1
"Fluid - 9; Fluid - 1",1
"Fluid - 9; Pharyngeal jaw - 1",1
"Fluid - 9; Tissue - 1; Tissue - 1",1
"Fluid - 9; Viscera - 1",1
"Fluid - 9; Viscera - 11",1
"Fluid - 9; Viscera - 9",1
"Fluid - 900",1
"Fluid - 913",1
"Fluid - 917",1
