"dwc.preparations","freq"
"tissue - 1; tissue - 1; photo - 1; EtOH - 6more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 1; EtOH - 9more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 2; EtOH - 2more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 2; EtOH - 3more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 2; EtOH - 4more than 4 prep types",3
"tissue - 1; tissue - 1; photo - 2; EtOH - 8more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; C&S - 1more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; EtOH - 11more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; EtOH - 14more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; EtOH - 18more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; EtOH - 9more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 1; tissue - 2more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 2; EtOH - 21more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 2; EtOH - 28more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 2; EtOH - 31more than 4 prep types",3
"tissue - 1; tissue - 1; tissue - 2; EtOH - 37more than 4 prep types",3
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 3more than 4 prep types",3
"tissue no voucher - 1; photo - 2",3
"95% EtOH - 10",2
"95% EtOH - 11",2
"95% EtOH - 14",2
"95% EtOH - 4",2
"95% EtOH - 6",2
"95% EtOH - 7",2
"C&S - 1; EtOH - 14",2
"C&S - 1; EtOH - 16",2
"C&S - 1; EtOH - 32",2
"C&S - 1; IsOH - 17",2
"C&S - 1; IsOH - 20",2
"C&S - 1; IsOH - 21",2
"C&S - 1; IsOH - 25",2
"C&S - 1; IsOH - 53",2
"C&S - 1; tissue - 1; tissue - 1; tissue - 2more than 4 prep types",2
"C&S - 2; EtOH - 10",2
"C&S - 2; EtOH - 19",2
"C&S - 2; EtOH - 3",2
"C&S - 2; EtOH - 8",2
"C&S - 2; IsOH - 18",2
"C&S - 2; IsOH - 20",2
"C&S - 2; IsOH - 22",2
"C&S - 2; IsOH - 5",2
"C&S - 2; IsOH - 6",2
"C&S - 2; IsOH - 9",2
"C&S - 20",2
"C&S - 24",2
"C&S - 3; EtOH - 17",2
"C&S - 3; EtOH - 3",2
"C&S - 3; EtOH - 4",2
"C&S - 3; EtOH - 9",2
"C&S - 3; IsOH - 13",2
"C&S - 4; EtOH - 15",2
"C&S - 7; EtOH - 8",2
"EtOH - -1",2
"EtOH - 1; EtOH - 1; EtOH - 11",2
"EtOH - 1; EtOH - 1; EtOH - 9",2
"EtOH - 1; EtOH - 1; tissue - 1; tissue - 1more than 4 prep types",2
"EtOH - 1; EtOH - 2; EtOH - 2",2
"EtOH - 1; EtOH - 23",2
"EtOH - 1; EtOH - 30",2
"EtOH - 1; EtOH - 32",2
"EtOH - 1; EtOH - 49",2
"EtOH - 1; EtOH - 8",2
"EtOH - 1; tissue - 1; photo - 10",2
"EtOH - 1; tissue - 1; photo - 12",2
"EtOH - 1; tissue - 1; photo - 7",2
"EtOH - 1; tissue - 1; tissue - 1; photo - 17more than 4 prep types",2
"EtOH - 1; tissue - 1; tissue - 1; photo - 21more than 4 prep types",2
"EtOH - 1; tissue - 1; tissue gift - 1; tissue - 1more than 4 prep types",2
"EtOH - 10; EtOH - 25",2
"EtOH - 1000",2
"EtOH - 1381",2
"EtOH - 2; C&S - 2",2
"EtOH - 2; C&S - 3",2
"EtOH - 2; EtOH - 5",2
"EtOH - 2; IsOH - 2",2
"EtOH - 2; tissue - 2",2
"EtOH - 214",2
"EtOH - 216",2
"EtOH - 218",2
"EtOH - 227",2
"EtOH - 236",2
"EtOH - 240",2
"EtOH - 244",2
"EtOH - 245",2
"EtOH - 246",2
"EtOH - 253",2
"EtOH - 272",2
"EtOH - 278",2
"EtOH - 281",2
"EtOH - 291",2
"EtOH - 295",2
"EtOH - 298",2
"EtOH - 3; EtOH - 6",2
"EtOH - 3; EtOH - 8",2
"EtOH - 30; EtOH - 30",2
"EtOH - 309",2
"EtOH - 310",2
"EtOH - 311",2
"EtOH - 312",2
"EtOH - 320",2
"EtOH - 321",2
"EtOH - 324",2
"EtOH - 325",2
"EtOH - 336",2
"EtOH - 337",2
"EtOH - 340",2
"EtOH - 344",2
"EtOH - 348",2
"EtOH - 351",2
"EtOH - 353",2
"EtOH - 367",2
"EtOH - 373",2
"EtOH - 378",2
"EtOH - 379",2
"EtOH - 381",2
"EtOH - 387",2
"EtOH - 390",2
"EtOH - 4; C&S - 4",2
"EtOH - 411",2
"EtOH - 414",2
"EtOH - 431",2
"EtOH - 450",2
"EtOH - 455",2
"EtOH - 464",2
"EtOH - 465",2
"EtOH - 486",2
"EtOH - 498",2
"EtOH - 598",2
"EtOH - 608",2
"EtOH - 647",2
"EtOH - 7; EtOH - 7",2
"EtOH - 750",2
"Formalin - 100",2
"IsOH - 1; EtOH - 3",2
"IsOH - 1; IsOH - 10",2
"IsOH - 1; non-genetic subsample - 5",2
"IsOH - 191",2
"IsOH - 193",2
"IsOH - 197",2
"IsOH - 210",2
"IsOH - 211",2
"IsOH - 213",2
"IsOH - 221",2
"IsOH - 224",2
"IsOH - 225",2
"IsOH - 230",2
"IsOH - 233",2
"IsOH - 236",2
"IsOH - 240",2
"IsOH - 248",2
"IsOH - 251",2
"IsOH - 252",2
"IsOH - 253",2
"IsOH - 254",2
"IsOH - 258",2
"IsOH - 260",2
"IsOH - 266",2
"IsOH - 271",2
"IsOH - 277",2
"IsOH - 281",2
"IsOH - 282",2
"IsOH - 283",2
"IsOH - 284",2
"IsOH - 287",2
"IsOH - 289",2
"IsOH - 291",2
"IsOH - 292",2
"IsOH - 3; EtOH - 3",2
"IsOH - 302",2
"IsOH - 304",2
"IsOH - 305",2
"IsOH - 309",2
"IsOH - 311",2
"IsOH - 313",2
"IsOH - 315",2
"IsOH - 317",2
"IsOH - 318",2
"IsOH - 319",2
"IsOH - 321",2
"IsOH - 325",2
"IsOH - 330",2
"IsOH - 333",2
"IsOH - 340",2
"IsOH - 351",2
"IsOH - 353",2
"IsOH - 359",2
"IsOH - 363",2
"IsOH - 365",2
"IsOH - 375",2
"IsOH - 376",2
"IsOH - 378",2
"IsOH - 386",2
"IsOH - 389",2
"IsOH - 392",2
"IsOH - 4; IsOH - 7",2
"IsOH - 407",2
"IsOH - 409",2
"IsOH - 411",2
"IsOH - 418",2
"IsOH - 428",2
"IsOH - 444",2
"IsOH - 450",2
"IsOH - 451",2
"IsOH - 454",2
"IsOH - 457",2
"IsOH - 471",2
"IsOH - 481",2
"IsOH - 487",2
"IsOH - 5; IsOH - 8",2
"IsOH - 504",2
"IsOH - 537",2
"IsOH - 559",2
"IsOH - 569",2
"IsOH - 577",2
"IsOH - 580",2
"IsOH - 6; IsOH - 11",2
"IsOH - 619",2
"IsOH - 647",2
"IsOH - 836",2
"IsOH - 882",2
"IsOH - 9; IsOH - 20",2
"photo - 1; EtOH - 10",2
"photo - 1; EtOH - 15",2
"photo - 1; EtOH - 25",2
"photo - 1; EtOH - 37",2
"photo - 1; tissue - 1",2
"photo - 1; tissue - 1; EtOH - 5",2
"photo - 1; tissue - 1; EtOH - 9",2
"photo - 1; tissue - 1; tissue - 1; EtOH - 9more than 4 prep types",2
"photo - 1; tissue - 1; tissue gift - 1; EtOH - 2more than 4 prep types",2
"photo - 2; EtOH - 6",2
"photo - 3; EtOH - 12",2
"photo - 4; EtOH - 6",2
"skeleton - 1; EtOH - 1; non-genetic subsample - 3; non-genetic subsample - 3more than 4 prep types",2
"skeleton - 1; EtOH - 3",2
"skeleton - 13",2
"skeleton - 18",2
"tissue - 1; EtOH - 1; EtOH - 1; tissue - 1more than 4 prep types",2
"tissue - 1; EtOH - 1; photo - 18",2
"tissue - 1; EtOH - 1; photo - 2",2
"tissue - 1; EtOH - 1; photo - 8",2
"tissue - 1; EtOH - 1; tissue - 1; photo - 17more than 4 prep types",2
"tissue - 1; EtOH - 1; tissue - 1; photo - 18more than 4 prep types",2
"tissue - 1; EtOH - 1; tissue - 1; photo - 22more than 4 prep types",2
"tissue - 1; EtOH - 13",2
"tissue - 1; EtOH - 15",2
"tissue - 1; EtOH - 17",2
"tissue - 1; EtOH - 18",2
"tissue - 1; EtOH - 20",2
"tissue - 1; EtOH - 21",2
"tissue - 1; EtOH - 24",2
"tissue - 1; EtOH - 25",2
"tissue - 1; EtOH - 29",2
"tissue - 1; photo - 1; EtOH - 11",2
"tissue - 1; photo - 1; EtOH - 4",2
"tissue - 1; photo - 1; tissue - 1; EtOH - 19more than 4 prep types",2
"tissue - 1; photo - 1; tissue - 1; EtOH - 4more than 4 prep types",2
"tissue - 1; photo - 1; tissue - 1; EtOH - 5more than 4 prep types",2
"tissue - 1; photo - 1; tissue - 1; EtOH - 6more than 4 prep types",2
"tissue - 1; photo - 1; tissue - 1; EtOH - 8more than 4 prep types",2
"tissue - 1; tissue - 1; C&S - 1; tissue - 2more than 4 prep types",2
"tissue - 1; tissue - 1; EtOH - 1; EtOH - 2more than 4 prep types",2
"tissue - 1; tissue - 1; EtOH - 1; photo - 5more than 4 prep types",2
"tissue - 1; tissue - 1; EtOH - 1; photo - 8more than 4 prep types",2
"tissue - 1; tissue - 1; EtOH - 24",2
"tissue - 1; tissue - 1; EtOH - 27",2
"tissue - 1; tissue - 1; EtOH - 35",2
"tissue - 1; tissue - 1; EtOH - 36",2
"tissue - 1; tissue - 1; EtOH - 37",2
"tissue - 1; tissue - 1; EtOH - 47",2
"tissue - 1; tissue - 1; EtOH - 64",2
"tissue - 1; tissue - 1; EtOH - 66",2
"tissue - 1; tissue - 1; EtOH - 72",2
"tissue - 1; tissue - 1; photo - 1; EtOH - 19more than 4 prep types",2
"tissue - 1; tissue - 1; photo - 2",2
"tissue - 1; tissue - 1; photo - 2; EtOH - 7more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 1; EtOH - 19more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 1; EtOH - 21more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 1; EtOH - 8more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; C&S - 5more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 24more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 32more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 33more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 39more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 45more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 48more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; EtOH - 52more than 4 prep types",2
"tissue - 1; tissue - 1; tissue - 2; photo - 3more than 4 prep types",2
"tissue - 1; tissue - 1; tissue gift - 1; EtOH - 10more than 4 prep types",2
"tissue - 1; tissue - 2; EtOH - 2",2
"tissue - 1; tissue - 2; EtOH - 4",2
"tissue - 1; tissue gift - 1; EtOH - 2",2
"tissue - 1; tissue gift - 1; EtOH - 3",2
"tissue - 1; tissue gift - 1; tissue - 1; EtOH - 1more than 4 prep types",2
"tissue - 2; EtOH - 2",2
"tissue - 2; EtOH - 5",2
"tissue - 2; EtOH - 6",2
"tissue gift - 1; EtOH - 1; tissue - 1; photo - 16more than 4 prep types",2
"tissue gift - 1; EtOH - 2",2
"tissue gift - 1; EtOH - 3",2
"tissue gift - 1; tissue - 1; EtOH - 5",2
"tissue gift - 1; tissue - 1; tissue - 1; EtOH - 1more than 4 prep types",2
"tissue gift - 1; tissue - 1; tissue - 1; tissue gift - 1more than 4 prep types",2
"tissue no UF voucher - 1; EtOH - 3",2
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 1",2
"tissue no UF voucher - 1; tissue no UF voucher - 1; EtOH - 11",2
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue - 1; tissue - 1more than 4 prep types",2
"tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1; tissue no UF voucher - 1more than 4 prep types",2
"95% EtOH - 1; tissue - 1",1
"95% EtOH - 16",1
"95% EtOH - 2; EtOH - 17",1
"95% EtOH - 21; EtOH - 75",1
"95% EtOH - 3; EtOH - 5",1
"95% EtOH - 8",1
"95% EtOH - 9",1
"C&S",1
"C&S - 1; C&S - 1; C&S - 1; IsOH - 35more than 4 prep types",1
"C&S - 1; C&S - 1; C&S - 1; IsOH - 3more than 4 prep types",1
"C&S - 1; C&S - 1; C&S - 1; IsOH - 6more than 4 prep types",1
"C&S - 1; C&S - 1; EtOH - 11",1
"C&S - 1; C&S - 1; EtOH - 4",1
"C&S - 1; C&S - 1; IsOH - 13",1
"C&S - 1; C&S - 1; IsOH - 18",1
"C&S - 1; C&S - 1; IsOH - 22",1
"C&S - 1; C&S - 1; IsOH - 3",1
"C&S - 1; C&S - 1; IsOH - 5",1
"C&S - 1; C&S - 1; IsOH - 7",1
"C&S - 1; C&S - 1; tissue - 1; tissue - 1more than 4 prep types",1
"C&S - 1; C&S - 2; IsOH - 22",1
"C&S - 1; EtOH - 1; EtOH - 2",1
"C&S - 1; EtOH - 1; IsOH - 11",1
"C&S - 1; EtOH - 101",1
"C&S - 1; EtOH - 12",1
"C&S - 1; EtOH - 15",1
"C&S - 1; EtOH - 17",1
"C&S - 1; EtOH - 18",1
"C&S - 1; EtOH - 19",1
"C&S - 1; EtOH - 2; photo - 3",1
"C&S - 1; EtOH - 20",1
"C&S - 1; EtOH - 200",1
"C&S - 1; EtOH - 22",1
"C&S - 1; EtOH - 23",1
"C&S - 1; EtOH - 234",1
"C&S - 1; EtOH - 24",1
"C&S - 1; EtOH - 26",1
"C&S - 1; EtOH - 27",1
"C&S - 1; EtOH - 28",1
"C&S - 1; EtOH - 29",1
"C&S - 1; EtOH - 31",1
"C&S - 1; EtOH - 34",1
"C&S - 1; EtOH - 36",1
"C&S - 1; EtOH - 376",1
"C&S - 1; EtOH - 40",1
"C&S - 1; EtOH - 41",1
"C&S - 1; EtOH - 49",1
"C&S - 1; EtOH - 52",1
"C&S - 1; EtOH - 55",1
"C&S - 1; EtOH - 58",1
"C&S - 1; EtOH - 66",1
"C&S - 1; IsOH - 1; IsOH - 3",1
"C&S - 1; IsOH - 12",1
"C&S - 1; IsOH - 129",1
"C&S - 1; IsOH - 14",1
"C&S - 1; IsOH - 16",1
"C&S - 1; IsOH - 19",1
"C&S - 1; IsOH - 215",1
"C&S - 1; IsOH - 23",1
"C&S - 1; IsOH - 30",1
"C&S - 1; IsOH - 32",1
"C&S - 1; IsOH - 37",1
"C&S - 1; IsOH - 41",1
"C&S - 1; IsOH - 44",1
"C&S - 1; IsOH - 45",1
"C&S - 1; IsOH - 46",1
"C&S - 1; IsOH - 48",1
"C&S - 1; IsOH - 69",1
"C&S - 1; IsOH - 74",1
"C&S - 1; IsOH - 93",1
"C&S - 1; tissue - 1; tissue - 1; EtOH - 19more than 4 prep types",1
"C&S - 10",1
"C&S - 10; EtOH - 176",1
"C&S - 10; EtOH - 29",1
"C&S - 10; EtOH - 44",1
"C&S - 11",1
"C&S - 12",1
"C&S - 13; EtOH - 54",1
"C&S - 18; EtOH - 20",1
"C&S - 2; EtOH - 11",1
"C&S - 2; EtOH - 12",1
"C&S - 2; EtOH - 126",1
"C&S - 2; EtOH - 2; EtOH - 13",1
"C&S - 2; EtOH - 2; EtOH - 54",1
"C&S - 2; EtOH - 20",1
"C&S - 2; EtOH - 21",1
"C&S - 2; EtOH - 24",1
"C&S - 2; EtOH - 3; EtOH - 14",1
"C&S - 2; EtOH - 31",1
"C&S - 2; EtOH - 32",1
"C&S - 2; EtOH - 34",1
"C&S - 2; EtOH - 35",1
"C&S - 2; EtOH - 38",1
"C&S - 2; EtOH - 424",1
"C&S - 2; EtOH - 45",1
"C&S - 2; EtOH - 5",1
"C&S - 2; EtOH - 553",1
"C&S - 2; EtOH - 71",1
"C&S - 2; EtOH - 83",1
"C&S - 2; EtOH - 9",1
"C&S - 2; IsOH - 11",1
"C&S - 2; IsOH - 14",1
"C&S - 2; IsOH - 19",1
"C&S - 2; IsOH - 25",1
"C&S - 2; IsOH - 27",1
"C&S - 2; IsOH - 29",1
"C&S - 2; IsOH - 36",1
"C&S - 2; IsOH - 40",1
"C&S - 2; IsOH - 42",1
"C&S - 2; IsOH - 43",1
"C&S - 2; IsOH - 54",1
"C&S - 2; IsOH - 8",1
"C&S - 2; IsOH - 86",1
"C&S - 20; EtOH - 20",1
"C&S - 22",1
"C&S - 23; EtOH - 195",1
"C&S - 23; EtOH - 23",1
"C&S - 3; EtOH - 11",1
"C&S - 3; EtOH - 12",1
"C&S - 3; EtOH - 13",1
"C&S - 3; EtOH - 16",1
"C&S - 3; EtOH - 20",1
"C&S - 3; EtOH - 26",1
"C&S - 3; EtOH - 266",1
"C&S - 3; EtOH - 29",1
"C&S - 3; EtOH - 30",1
"C&S - 3; EtOH - 38",1
"C&S - 3; EtOH - 4; EtOH - 20",1
"C&S - 3; EtOH - 57",1
"C&S - 3; EtOH - 59",1
"C&S - 3; EtOH - 6",1
"C&S - 3; EtOH - 98",1
"C&S - 3; IsOH - 10",1
"C&S - 3; IsOH - 11",1
"C&S - 3; IsOH - 14",1
"C&S - 3; IsOH - 18",1
"C&S - 3; IsOH - 26",1
"C&S - 3; IsOH - 28",1
"C&S - 3; IsOH - 31",1
"C&S - 3; IsOH - 399",1
"C&S - 3; IsOH - 52",1
"C&S - 3; IsOH - 53",1
"C&S - 3; IsOH - 7",1
"C&S - 3; IsOH - 8",1
"C&S - 3; IsOH - 82",1
"C&S - 3; IsOH - 89",1
"C&S - 3; IsOH - 95",1
"C&S - 4; EtOH - 11",1
"C&S - 4; EtOH - 28",1
"C&S - 4; EtOH - 33",1
"C&S - 4; EtOH - 71",1
"C&S - 4; EtOH - 96",1
"C&S - 4; IsOH - 13",1
"C&S - 4; IsOH - 19",1
"C&S - 4; IsOH - 39",1
"C&S - 5; EtOH - 11",1
"C&S - 5; EtOH - 12",1
"C&S - 5; EtOH - 14",1
"C&S - 5; EtOH - 18",1
"C&S - 5; EtOH - 38",1
"C&S - 5; EtOH - 40",1
"C&S - 5; EtOH - 46",1
"C&S - 5; EtOH - 65",1
"C&S - 5; EtOH - 66",1
"C&S - 5; EtOH - 90",1
"C&S - 5; IsOH - 29",1
"C&S - 5; IsOH - 50",1
"C&S - 5; IsOH - 7",1
"C&S - 6",1
"C&S - 6; EtOH - 23",1
"C&S - 6; EtOH - 45",1
"C&S - 6; EtOH - 50",1
"C&S - 6; IsOH - 118",1
"C&S - 7",1
"C&S - 7; EtOH - 25",1
"C&S - 7; EtOH - 37",1
"C&S - 8; EtOH - 122",1
"C&S - 8; EtOH - 8",1
"C&S - 8; IsOH - 14",1
"C&S - 8; IsOH - 254",1
"C&S - 9; IsOH - 92",1
"EtOH - 1; C&S - 2; EtOH - 10",1
"EtOH - 1; C&S - 2; EtOH - 14",1
"EtOH - 1; C&S - 4; EtOH - 23",1
"EtOH - 1; EtOH - 1; EtOH - 1; C&S - 3more than 4 prep types",1
"EtOH - 1; EtOH - 1; EtOH - 1; EtOH - 7more than 4 prep types",1
"EtOH - 1; EtOH - 1; EtOH - 10",1
"EtOH - 1; EtOH - 1; EtOH - 2; EtOH - 18more than 4 prep types",1
"EtOH - 1; EtOH - 1; EtOH - 2; EtOH - 31more than 4 prep types",1
"EtOH - 1; EtOH - 1; EtOH - 2; EtOH - 5more than 4 prep types",1
"EtOH - 1; EtOH - 1; EtOH - 3",1
"EtOH - 1; EtOH - 1; EtOH - 6",1
"EtOH - 1; EtOH - 1; EtOH - 8",1
"EtOH - 1; EtOH - 10",1
"EtOH - 1; EtOH - 12",1
"EtOH - 1; EtOH - 13",1
"EtOH - 1; EtOH - 14",1
"EtOH - 1; EtOH - 14; EtOH - 17",1
"EtOH - 1; EtOH - 16",1
"EtOH - 1; EtOH - 17",1
"EtOH - 1; EtOH - 17; EtOH - 25",1
"EtOH - 1; EtOH - 19",1
"EtOH - 1; EtOH - 20",1
"EtOH - 1; EtOH - 21",1
"EtOH - 1; EtOH - 29",1
"EtOH - 1; EtOH - 36",1
"EtOH - 1; EtOH - 6",1
"EtOH - 1; EtOH - 9",1
"EtOH - 1; IsOH - 2",1
"EtOH - 1; IsOH - 5",1
"EtOH - 1; IsOH - 51",1
"EtOH - 1; IsOH - 6",1
"EtOH - 1; IsOH - 7",1
"EtOH - 1; IsOH - 7; IsOH - 11",1
"EtOH - 1; IsOH - 8",1
"EtOH - 1; non-genetic subsample - 1; EtOH - 10; EtOH - 12more than 4 prep types",1
"EtOH - 1; photo - 18",1
"EtOH - 1; photo - 45",1
"EtOH - 1; photo - 9",1
"EtOH - 1; skeleton - 1; non-genetic subsample - 3",1
"EtOH - 1; skeleton - 2",1
"EtOH - 1; skeleton - 5",1
"EtOH - 1; tissue - 1; photo - 13",1
"EtOH - 1; tissue - 1; photo - 15",1
"EtOH - 1; tissue - 1; photo - 17",1
"EtOH - 1; tissue - 1; photo - 21",1
"EtOH - 1; tissue - 1; photo - 22",1
"EtOH - 1; tissue - 1; photo - 29",1
"EtOH - 1; tissue - 1; photo - 6",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 10more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 15more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 24more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 25more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 26more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 28more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 2more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 39more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 43more than 4 prep types",1
"EtOH - 1; tissue - 1; tissue - 1; photo - 8more than 4 prep types",1
"EtOH - 1; tissue gift - 1",1
"EtOH - 10; EtOH - 11",1
"EtOH - 10; EtOH - 19",1
"EtOH - 10; IsOH - 12",1
"EtOH - 1033",1
"EtOH - 108; IsOH - 108",1
"EtOH - 1089",1
"EtOH - 1150",1
"EtOH - 1152",1
"EtOH - 12; EtOH - 12",1
"EtOH - 1216",1
"EtOH - 1220",1
"EtOH - 1230",1
"EtOH - 1232",1
"EtOH - 13; EtOH - 13",1
"EtOH - 14; EtOH - 153",1
"EtOH - 14; EtOH - 16",1
"EtOH - 15; EtOH - 36; EtOH - 39",1
"EtOH - 15; EtOH - 72",1
"EtOH - 15; IsOH - 16",1
"EtOH - 1500",1
"EtOH - 1500; EtOH - 1500",1
"EtOH - 1508",1
"EtOH - 1546",1
"EtOH - 1555",1
"EtOH - 1556",1
"EtOH - 1586",1
"EtOH - 1598",1
"EtOH - 16; EtOH - 16",1
"EtOH - 16; EtOH - 29",1
"EtOH - 17; EtOH - 18",1
"EtOH - 1763",1
"EtOH - 18; EtOH - 20",1
"EtOH - 18; EtOH - 27",1
"EtOH - 192",1
"EtOH - 2; 95% EtOH - 5",1
"EtOH - 2; C&S - 3; EtOH - 20",1
"EtOH - 2; EtOH - 11",1
"EtOH - 2; EtOH - 12",1
"EtOH - 2; EtOH - 13",1
"EtOH - 2; EtOH - 14",1
"EtOH - 2; EtOH - 2; photo - 2",1
"EtOH - 2; EtOH - 20",1
"EtOH - 2; EtOH - 4",1
"EtOH - 2; EtOH - 4; EtOH - 9",1
"EtOH - 2; EtOH - 6",1
"EtOH - 2; EtOH - 8",1
"EtOH - 2; IsOH - 24",1
"EtOH - 2; IsOH - 3",1
"EtOH - 2; photo - 5",1
"EtOH - 2; skeleton - 2",1
"EtOH - 20; EtOH - 20",1
"EtOH - 20; EtOH - 25",1
"EtOH - 229",1
"EtOH - 2295",1
"EtOH - 23; EtOH - 38",1
"EtOH - 232",1
"EtOH - 2335",1
"EtOH - 2424",1
"EtOH - 255",1
"EtOH - 26; EtOH - 26",1
"EtOH - 260",1
"EtOH - 262",1
"EtOH - 263",1
"EtOH - 266",1
"EtOH - 2662",1
"EtOH - 270",1
"EtOH - 274",1
"EtOH - 28; EtOH - 28",1
"EtOH - 287",1
"EtOH - 293",1
"EtOH - 297",1
"EtOH - 299",1
"EtOH - 2990",1
"EtOH - 3; EtOH - 5",1
"EtOH - 3; IsOH - 3",1
"EtOH - 3; photo - 3",1
"EtOH - 3; photo - 6",1
"EtOH - 301",1
"EtOH - 302",1
"EtOH - 303",1
"EtOH - 304",1
"EtOH - 306",1
"EtOH - 307",1
"EtOH - 313",1
"EtOH - 318",1
"EtOH - 3207",1
"EtOH - 323",1
"EtOH - 329",1
"EtOH - 33; 95% EtOH - 36",1
"EtOH - 333",1
"EtOH - 335",1
"EtOH - 338",1
"EtOH - 339",1
"EtOH - 34; skeleton - 60",1
"EtOH - 342",1
"EtOH - 345",1
"EtOH - 346",1
"EtOH - 35; EtOH - 237",1
"EtOH - 350",1
"EtOH - 352",1
"EtOH - 354",1
"EtOH - 357",1
"EtOH - 358",1
"EtOH - 359",1
"EtOH - 364",1
"EtOH - 365",1
"EtOH - 366",1
"EtOH - 369",1
"EtOH - 371",1
"EtOH - 372",1
"EtOH - 374",1
"EtOH - 377",1
"EtOH - 380",1
"EtOH - 384",1
"EtOH - 385",1
"EtOH - 388",1
"EtOH - 389",1
"EtOH - 393",1
"EtOH - 394",1
"EtOH - 4; IsOH - 7",1
"EtOH - 4; photo - 4",1
"EtOH - 404",1
"EtOH - 407",1
"EtOH - 412",1
"EtOH - 416",1
"EtOH - 418",1
"EtOH - 419",1
"EtOH - 423",1
"EtOH - 424",1
"EtOH - 427",1
"EtOH - 432",1
"EtOH - 433",1
"EtOH - 434",1
"EtOH - 445",1
"EtOH - 449",1
"EtOH - 457",1
"EtOH - 460",1
"EtOH - 461",1
"EtOH - 467",1
"EtOH - 469",1
"EtOH - 47; EtOH - 48; EtOH - 49",1
"EtOH - 472",1
"EtOH - 475",1
"EtOH - 477",1
"EtOH - 481",1
"EtOH - 487",1
"EtOH - 496",1
"EtOH - 5; 95% EtOH - 10",1
"EtOH - 5; C&S - 5",1
"EtOH - 5; EtOH - 40",1
"EtOH - 5; EtOH - 5",1
"EtOH - 5; EtOH - 6",1
"EtOH - 5; EtOH - 8",1
"EtOH - 5; IsOH - 5",1
"EtOH - 5; IsOH - 9",1
"EtOH - 5; non-genetic subsample - 5",1
"EtOH - 505",1
"EtOH - 506",1
"EtOH - 507",1
"EtOH - 509",1
"EtOH - 511",1
"EtOH - 514",1
"EtOH - 523",1
"EtOH - 525",1
"EtOH - 526",1
"EtOH - 535",1
"EtOH - 536",1
"EtOH - 541",1
"EtOH - 545",1
"EtOH - 547",1
"EtOH - 551",1
"EtOH - 552",1
"EtOH - 556",1
"EtOH - 557",1
"EtOH - 56; EtOH - 88",1
"EtOH - 562",1
"EtOH - 563",1
"EtOH - 582",1
"EtOH - 583",1
"EtOH - 59; EtOH - 128",1
"EtOH - 592",1
"EtOH - 597",1
"EtOH - 6; C&S - 8",1
"EtOH - 6; EtOH - 10",1
"EtOH - 6; EtOH - 197",1
"EtOH - 6; EtOH - 6",1
"EtOH - 6; EtOH - 7",1
"EtOH - 6; EtOH - 8",1
"EtOH - 6; non-genetic subsample - 6",1
"EtOH - 609",1
"EtOH - 612",1
"EtOH - 622",1
"EtOH - 627",1
"EtOH - 630",1
"EtOH - 638",1
"EtOH - 639",1
"EtOH - 640",1
"EtOH - 657",1
"EtOH - 679",1
"EtOH - 68; EtOH - 150",1
"EtOH - 689",1
"EtOH - 700",1
