"dwc.preparations","freq"
"70% ETHANOL/ TWO IN SMALL JAR, ONE IN TANK 57",1
"70% ETHANOL/GALLON JAR",1
"70% ETHANOL/N=2 IN 95% ETHANOL, tissue",1
"70% ETHANOL/TANK 48",1
"70% ETHANOL/TANK 56",1
"70% ETHANOL/TANK 9",1
"70% ETHNAOL/ SMALL JAR, tissue",1
"70% ETOH +",1
"70% ETOH-P",1
"70% ETOH-P, tissue",1
"70% ETOH, tissue",1
"70% ETOH+ 5 CLEARED AND STAINED",1
"70%/ 95% ETHANOL/ 2 SMALL JARS, tissue",1
"70%ETHANOL/ HALF GALLON JAR",1
"75% ETOH",1
"75% ETOH+",1
"79 FIXED/PRESERVED IN 95% ETHANOL, tissue",1
"7O% ETHANOL",1
"7O% ETHANOL/ AGRI-BIN 4",1
"9 - 70% ETHANOL; 5 - DRY",1
"95% ETHANOL/ 1 GALLON JAR, tissue",1
"95% ETHANOL/ 2 VIALS, tissue",1
"95% ETHANOL/ GALLON JAR",1
"95% ETHANOL/ GALLON JAR, tissue",1
"95% ETHANOL/ HALF-GAL JAR",1
"95% ETHANOL/ SMALL JAR AND 70% ETHANOL/ GALLON JAR, tissue",1
"95% ETHANOL/ SMALL JAR AND 70% ETHANOL/ SMALL JAR, tissue",1
"95% ETHANOL/ VIAL AND 5% FORMALIN SMALL JAR, tissue",1
"99% ETHANOL/ SMALL JAR, tissue",1
"BARREL",1
"C&S/ GLYCERIN/ SMALL JAR",1
"DAMAGED; 70% ETHANOL",1
"DEFORMED/70% ETHANOL",1
"DISCARDED 1 DEC 2003",1
"DRIED",1
"DRY STORAGE",1
"DRY/ JAWS ONLY",1
"DRY/ SMALL JAR",1
"ETHANOL",1
"ETHANOL/ SMALL JAR, tissue",1
"FAIR, DISSECTED*; 70% ETHANOL",1
"FAIR; DAMAGED*/70% ETHANOL",1
"FAIR; DISSECTED*/70% ETHANOL",1
"FAIR/70% ETHANOL; 1 MISSING*",1
"FAIR/70% ETHANOL; LARGE JAR",1
"frozen",1
"FROZEN, tissue",1
"FROZEN; SS-Tank 37",1
"FTR RM 113",1
"GAL",1
"GIFT TO ERIC HILTON",1
"GIFT TO NMFS/AFSC OBSERVER TEACHING COLLECTION, tissue",1
"GLYCERIN - C&S",1
"GLYCERINE",1
"GOOD, 1 DISSECTED; 70% ETHANOL",1
"GOOD, 1 DISSECTED*; 70% ETOH",1
"GOOD, 1 VENTRAL DISSECTION: 70% ETHANOL",1
"GOOD, 2 DISSECTED*; 70% ETHANOL",1
"GOOD, 3 DISSECTED*: 70% ETHANOL",1
"GOOD, 5 DISSECTED* ; 70% ETHANOL",1
"GOOD, 5 DISSECTED*; 70% ETHANOL",1
"GOOD, ANTERIOR VENTRAL SLIT: 70% ETHANOL",1
"GOOD, DAMAGED; 70% ETHANOL",1
"GOOD, DISSECTED*: 70% ETHANOL",1
"GOOD, DORSAL HEAD DISSECTION: 70% ETHANOL",1
"GOOD, OVARY ONLY*; 70% ETOH",1
"GOOD; 1 DAMAGED*/70% ETHANOL; 1 MISSING**",1
"GOOD; 1 DISSECTED/70% ETHANOL",1
"GOOD; 3 DISSECTED/70% ETHANOL",1
"GOOD; 5 DISSECTED: 70% ETHANOL",1
"GOOD; 70% ETHANOL, 2 IN TANK 05",1
"GOOD; 70% ETHANOL, GLASS BUCKET",1
"GOOD; 70% ETHANOL, IN TANK 10",1
"GOOD; DAMAGED*/70% ETHANOL; 2 MISSING",1
"GOOD; DAMAGED*/70% ETOH; LARGE JAR; 2 MISSING",1
"GOOD; DAMAGED*/70% ETOH; TANKED-",1
"GOOD; DEFORMED*/70% ETHANOL",1
"GOOD; DISSECTED;DAMAGED*/70% ETOH; LARGE JAR",1
"GOOD; DISSECTED/70% ETHANOL",1
"GOOD; DISSECTED/70% ETHANOL; 8 MISSING*",1
"GOOD: 70% ETHANOL, LARGE JAR",1
"GOOD: 70% ETHANOL/ N=1 C&S",1
"GOOD: 70% ETHANOL/UNFIXED",1
"GOOD**/70% ETHANOL",1
"GOOD*/70% ETHANOL",1
"GOOD*/70% ETHANOL; LARGE JAR",1
"GOOD/28 70% ETHANOL; 3 GLYCEROL",1
"GOOD/70% ETHANOL-UPDATE",1
"GOOD/70% ETHANOL; (1) DISSECTED",1
"GOOD/70% ETHANOL; (6) DISSECTED",1
"GOOD/70% ETHANOL; 1 DISCARDED*",1
"GOOD/70% ETHANOL; 1 GLYCEROL",1
"GOOD/70% ETHANOL; 1 IN LARGE JAR",1
"GOOD/70% ETHANOL; 1 IN LARGE JAR; 44 MISSING*",1
"GOOD/70% ETHANOL; 1 MISSING; LARGE JAR",1
"GOOD/70% ETHANOL; 19 GLYCEROL*",1
"GOOD/70% ETHANOL; 2 MISSING",1
"GOOD/70% ETHANOL; 2 MISSING AS OF MAY/1995",1
"GOOD/70% ETHANOL; 2 MISSING*; 2 GLYCEROL",1
"GOOD/70% ETHANOL; 3 MISSING",1
"GOOD/70% ETHANOL; 3% FORMALIN; 95% ETOH-TS, tissue",1
"GOOD/70% ETHANOL; 4 GLYCEROL",1
"GOOD/70% ETHANOL; 5-GLYCEROL*",1
"GOOD/70% ETHANOL; 9 MISSING",1
"GOOD/70% ETHANOL; 95% ETOH-TS*",1
"GOOD/70% ETHANOL; DISCARDED*",1
"GOOD/70% ETHANOL; LARGE JAR; 1 MISSING",1
"GOOD/70% ETHANOL; LARGE LAR",1
"GOOD/70% ETOH (10); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (101); 95% ETOH:UNFIXED (8), tissue",1
"GOOD/70% ETOH (105); 95% ETOH:UNFIXED (3), tissue",1
"GOOD/70% ETOH (11); 95% ETOH:UNFIXED (3), tissue",1
"GOOD/70% ETOH (12); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (13); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (1337); 95% ETOH:UNFIXED (74), tissue",1
"GOOD/70% ETOH (14); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (14); 95% ETOH:UNFIXED (5), tissue",1
"GOOD/70% ETOH (140); 95% ETOH:UNFIXED (12), tissue",1
"GOOD/70% ETOH (154); 95% ETOH:UNFIXED (7), tissue",1
"GOOD/70% ETOH (164); 95% ETOH:UNFIXED (23), tissue",1
"GOOD/70% ETOH (178); 95% ETOH:UNFIXED (6), tissue",1
"GOOD/70% ETOH (18); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (185); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (19); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (193); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (198); 95% ETOH:UNFIXED (4), tissue",1
"GOOD/70% ETOH (21); 95% ETOH:UNFIXED (6), tissue",1
"GOOD/70% ETOH (213); 95% ETOH:UNFIXED (12), tissue",1
"GOOD/70% ETOH (215); 95% ETOH:UNFIXED (6)",1
"GOOD/70% ETOH (22); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (2551); 95% ETOH:UNFIXED (112), tissue",1
"GOOD/70% ETOH (26); 95% ETOH:UNFIXED (6), tissue",1
"GOOD/70% ETOH (266); 95% ETOH:UNFIXED (92), tissue",1
"GOOD/70% ETOH (28); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (29); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (3); 95% ETOH:UNFIXED (3), tissue",1
"GOOD/70% ETOH (35); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH (38); 95% ETOH:UNFIXED (10), tissue",1
"GOOD/70% ETOH (38); 95% ETOH:UNFIXED (15), tissue",1
"GOOD/70% ETOH (390); 95% ETOH:UNFIXED (58), tissue",1
"GOOD/70% ETOH (4); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (44); 95% ETOH:UNFIXED (45), tissue",1
"GOOD/70% ETOH (44); 95% ETOH:UNFIXED (67), tissue",1
"GOOD/70% ETOH (46); 95% ETOH:UNFIXED (4), tissue",1
"GOOD/70% ETOH (46); 95% ETOH:UNFIXED (6), tissue",1
"GOOD/70% ETOH (49); 95% ETOH:UNFIXED (2)",1
"GOOD/70% ETOH (52); 95% ETOH:UNFIXED (14), tissue",1
"GOOD/70% ETOH (53); 95% ETOH:UNFIXED (24), tissue",1
"GOOD/70% ETOH (562); 95% ETOH:UNFIXED (18)",1
"GOOD/70% ETOH (601); 95% ETOH:UNFIXED (95)",1
"GOOD/70% ETOH (61); 95% ETOH:UNFIXED (17), tissue",1
"GOOD/70% ETOH (65); 95% ETOH:UNFIXED (14), tissue",1
"GOOD/70% ETOH (692); 95% ETOH:UNFIXED (17), tissue",1
"GOOD/70% ETOH (88); 95% ETOH:UNFIXED (8), tissue",1
"GOOD/70% ETOH (92); 95% ETOH:UNFIXED (1), tissue",1
"GOOD/70% ETOH (99); 95% ETOH:UNFIXED (10), tissue",1
"GOOD/70% ETOH (99); 95% ETOH:UNFIXED (2), tissue",1
"GOOD/70% ETOH; 8-95% ETOH-NFF; 5-GLYCEROL*, tissue",1
"GRENADIER BARREL, tissue",1
"INTENTIONALLY COMBINED WITH UW 014982",1
"INTENTIONALLY COMBINED WITH UW 015127",1
"ISOPROPANOL",1
"MISSING AS OF APR/1995*",1
"MISSING AS OF MAY/1995*",1
"MISSING/TISSUE ONLY, tissue",1
"N=1 70% ETHANOL/ SMALL JAR; N=1 CLEARED AND STAINED",1
"N=1 IN 95% ETHANOL/ SMALL JAR, N=1 IN 70% ETHANOL/ SMALL JAR, tissue",1
"N=2 IN 70% ETHANOL/ SMALL JAR; N=1 CLEARED AND STAINED",1
"N=2 IN 70% ETOH/ N=30 IN 95% ETOH, tissue",1
"N=222 70% ETHANOL, N=20 95% ETHANOL, tissue",1
"N=4 70% ETHANOL; N=2 GLYCEROL",1
"N=5 NON-FORMALIN FIXED--STORED IN 70% ETHANOL",1
"N=8 70% ETHANOL; N=6 C&S",1
"NEUROCRANIUM FROZEN; TISSUES 95% ETOH",1
"NON-FORMALIN FIXED--STORED IN 70% ETHANOL",1
"POOR; HEADS ONLY/70% ETHANOL; 1 MISSING",1
"POOR*; DISSECTED**/70% ETHANOL",1
"POOR*/70% ETHANOL",1
"POOR/70% ETHANOL; DISCARDED*",1
"POOR/70% ETHANOL; LARGE JAR",1
"POOR/70% ETHANOL; LARGE JAR; 4 MISSING",1
"POOR/DISCARDED, MAY/1995",1
"SKELETON/ GILLS IN TANK 68, tissue",1
"STAINLESS STEEL TANK #23, tissue",1
"STOCKARDS",1
"STORED ONLY IN 95% ETOH, tissue",1
"TANK 10",1
"TANK 12",1
"TANK 13",1
"TANK 15",1
"TANK 196-A (TANK 12), tissue",1
"TANK 22-A",1
"TANK 23",1
"UW-S.O.F.",1
"VETEBRAL DISSECTIONS/70% ETHANOL",1
"VIAL BROKEN",1
